2025-05-18,03:03:08,Speech
2025-05-18,03:03:12,Speech
2025-05-18,03:03:15,Speech
2025-05-18,03:03:18,None
2025-05-18,13:18:45,None
2025-05-18,13:18:48,None
2025-05-18,13:18:52,None
2025-05-18,13:18:55,None
2025-05-18,13:18:58,None
2025-05-18,13:19:01,None
2025-05-18,13:19:04,None
2025-05-18,13:19:08,None
2025-05-18,13:19:11,None
2025-05-18,13:19:14,None
2025-05-18,13:19:18,None
2025-05-18,13:19:21,None
2025-05-18,13:19:24,None
2025-05-18,13:19:27,None
2025-05-18,13:19:31,None
2025-05-18,13:19:34,None
2025-05-18,13:19:37,None
2025-05-18,13:19:40,None
2025-05-18,13:19:43,None
2025-05-18,13:26:02,None
2025-05-18,13:31:51,None
